receiver_address,usdc_received
0x222241F17D685A1fe00Bd94Da2f71F72710Bb94d,4.0
0x7F673AB79035753045AEC5B32A819c87CF9D3BaE,4.0
0x6C8e40fc4575b1ede1C9d2DA553F2d0400b72181,4.0
0x6257843133aED7b2611AB12a85eAC8cF4e83eA21,4.0
0x9584dbB249886EffdCfD2dA88eFA6Af962D0614b,4.0
0x50cba00Ec3C0ee6638Df5b52f399f49AE7Ef5c9c,4.0
0x2B584EC63C8A0FBdabD7c5a69fd8aE7B60D84A0D,4.0
0x83c0ac62C93066B40Ce7Edc2854963B7afF8f3ff,4.0
0xACBc9b7974a53DDe569AF2dBaFC81ac1581E5ea7,4.0
0x29eA5bCdDaca4F8A875Db18DCf5b7Bd620b307eC,4.0
0xDA4F38D7Fea9d442a4a61e33dEC24574f647E792,4.0
0x5654A4725D48de054652013F808a276892cB35DE,4.0
0xCa531F9b07DA683A575aCbAB5FC7DfbAd614f1B0,4.0
0x9723970f5e62ddAeBe8FC1c4AF9BFEd4A51eB6a0,4.0
0xD43229C0cbeBc287f89B99745F4F362e09212f64,4.0
0x7DC81a8543e06e9fD3749637861E5613F0720908,4.0
0x626A025867727f299F4283a8d8d548B7890d0a80,4.0
0xdc7e80ef789D38c34F9DEC550De00B789C86e02f,4.0
0x724D8E41A28B3537D1a99735331B426D5B56Cb2F,4.0
0x0317A547BEA467E3bC3258CDD178471C00FE08cA,4.0
0xFE0C0D9515d1CBb2e5627df8b015fA357AEA82ed,4.0
0x083a75a3995b1c66c84726534F5f48E580A883E1,4.0
0xE97fbBEE2e2d77D3bdCbCBfCb6be2E5860DfC394,4.0
0xF0bF500203bAE3b3D4F950399CC0043416F11f6F,4.0
0x3eEE5D2621aeBc48E61E498330a75575205E59c4,4.0
0x31A5d1Ca845D571FB839701b36A49fcDe8FA6C73,4.0
0x9a15D85EfCDa710d2D607303a455748068c1DCff,4.0
0xd5A03Fbab0E16d4B68888fE3F50CCec8D992CA8A,4.0
0xc5d1DFCa07afE7D5247DA8ceceF644eF5ad7a1C9,4.0
0x49B7bc0593E20a04F9183FA2380D8d2D30c0614f,4.0
0x936F8dB4dC73cAD8F816A039b024347C0F105236,4.0
0xCa795d05F6F2A7b3E9b7F163D9EE49f5ABD92040,4.0
0x3Fa9e830283Db2e8895425AD429DDc8262D5e9d8,4.0
0x8aAABD88B33cCD6822D8d2706356E6207F5601A8,4.0
0x47d10b05C8d4475cd92C151a0CB1489a068a80D5,4.0
0x1eB3C6D755BD701646EeBFB23003Dc1D10F7Fb62,4.0
0xfF7dd75FF5aEc5c0352397a59bdAb9575787930a,4.0
0xcc30b50D97ef2993201161945Eda9D4912d8dE55,4.0
0x520D035D3cFa6bdcd13f96b53871b86EF71e2Fb7,4.0
0xfCf42540c62aa214B620284B877ce22728642406,4.0
0x0eE9Db283182Dc0A03479bAe4dbDC0C836746e9E,4.0
0x02339F7044a7e7E5694e08f768E5Ba09AeaDd5Ed,4.0
0xeEAD022b134e722a314492a6aD42cAEE8fd5BD85,4.0
0xEF313C7F1A4baC7530FE5f4F9FbE45A8A543586f,4.0
0xf724089bBb218cc73387F0CD26a86665D914D15b,4.0
0x339f9E4Fb32B68ded59791E896606173516d0C75,4.0
0x1346D081C47f1177AFA0fC298616BEc3431A2dde,4.0
0xee5FAa16E465bb38045d89DAFcB849a348acDc78,4.0
0xC6435fc7E3Ef567B879BCE424a8f51B60ebbD455,4.0
0xeD69eBbA97edc08d05B5E08374fF46304aD3eD0d,2.0
0x9085b322b6714F732cF7cC5e5F79644861Fb7F7C,2.0
0x583175008882E12128778b5f38050D5400Cf44eF,2.0
0x4Bf1A7aB22b6Ca2ca8F2f675B101f569A94D4d0a,2.0
0x1093E2B496dc1E876268ED83715C0A3D1D236379,2.0
0x6F109b143F4B636f1d885250d3C0D74A44B851Ae,2.0
0x57425230757a09e674516ca7E9284B1048aB4e32,2.0
0xf240A1dBAa8407E80f2929eC5A84E04590c7dCa0,2.0
0x39a2Ad4fda067C652E0c97Dd7455EAE06f819306,2.0
0xa716568A99e18b2aA53D10f8bfD23D777223Bf31,2.0
0x01F4a17FA8Aa5dCb33B34C8182D5aB92005b15B2,2.0
0xBE1A4eEa4B6046fcE8C02c86Ed2Ba6c90C34e85E,2.0
0x83414b14aBBf1aB5036F9642DDB60F4503620485,2.0
0x61c8743eae1456c3032E23D480aF464CE0ffD38C,2.0
0x603Fb3c0e7AD5562841cC92c33c809d3C0C6a6c7,2.0
0x1533f76fBbb34C828DaeBfc3f55fDF50EB9B8655,2.0
0x2E0aEd03265F9110F1ecFD65cF01751C6E418259,2.0
0x7a1C0726A388A31EBb75Ce74CE739a326331Ff5A,2.0
0xd017f33CCDbfd7A5359d8E722D31162d08581E5b,2.0
0x0BAAC564165B49D67ddCd81962E488AA7C77f952,2.0
0x1A1A3F0d1Ce2b1228e3d656dd107a05c7736db46,2.0
0xC4166FB9F411bbA78Cb7791665B4367102F6372B,2.0
0x3e65ce4d8A222190531A70882f3C82aa1aA7f3fb,2.0
0x2cB3724b3A7Ff211e7356A543D271e8C8DA668cc,2.0
0x8B18835B022B01a0a3D3a631a8Fc4f59CF6882Df,2.0
0x118B2C903B3C2797Ef2B391F7a4655cE9aB6445d,2.0
0x2302c74c6340D99563449667855D7cc575BD926d,2.0
0xE953226ad9D80EEc25f826d55C45d14564294f7f,2.0
0x8189A7496d31b3244d5Df0d3DCe3bB778441a695,2.0
0x032d45D3f4124f55502fcDc252B8814A9b11C138,2.0
0x8DE2B5f4043157a94f4115c3CBa538A462fd59B7,2.0
0x9E92BeAC8f395b66fB9f1Bb6f387AB975D31196f,2.0
0x9aBA91E0859f957370124024Fa3a5d45C26EaEc5,2.0
0x2d96288f4AEa60022EF3D259e16f2cA06aC28C74,2.0
0x01704F14519A92930b48b643C32B156Eb6E75702,2.0
0xC9643cE609bF1fAdfba7AF1338C25E5534792361,2.0
0x32BbaE8797455Dea63cf1D021288a1F76F56f438,2.0
0xd2872491aF7fc7eb70eF9623415cF53F88ca79C6,2.0
0x1753E4948661606D8Bf34808E1e3Bd52760ee22b,2.0
0x8A09f021d7F71F3c2c073f0447A8AE3498D2ecac,2.0
0xac8892D553ae156B602f6e96e5da35567F011D49,2.0
0x1292294deE5DBaC30B12E95071003FDD124294f2,2.0
0x60A94aCc4DeFd1d8b0670A2A55F230a78f1Ec6e1,2.0
0x1Eb7C29610C33478c636eaea67Caa55A7f2d319c,2.0
0x418a3b100754550FBf49c88bb8Ca8d59C73b628E,2.0
0x554b06b800Da2c84D03De0e74552B7ECc96F9f2f,2.0
0x39a1dCEf5A735b3a408A589870443b822E3BC806,2.0
0x419014F070768768588a41aa428f3122F3B0389a,2.0
0x655B94F5033E3830D30cA057A6F6fA6eCD220795,2.0
0x744cdF38B974044Efd1F4A5cBCaD8c43EDdc038d,2.0
0xBE5197380105a5188555dA3e082AC5a3d6891959,2.0
0x62983024324Da143cd0467cF3048ff5D8E976b50,2.0
0x07e115373703c12e9EDcCeA03D9CA5A33AF6582C,2.0
0x4E3aec82f777B297410521b8EEd4CDBf67363f6B,2.0
0x5c12C9bC1170b37C3fdE7d05709c0ae7a81aa6f3,2.0
0x483e71B19a6B7F811adD05Be1f12dBdda20F7BCb,2.0
0x1ED7fdc530E9E5276a7c1757f05789CcC0831355,2.0
0x9425c6e6c4D8a7e22936951e5346A4590A682522,2.0
0x8E2A2e5F467A5779Ce6c6DC4B1461836Fd5003fb,2.0
0x8dC29EB764801eC1c09a3A90a0E7d247195Ce41E,2.0
0xaE9024316b9108F1f0D7E9cf50c9919BAEE1CD9E,2.0
0xD4b2c3a9Fe074ec90aBffD8a9eC6D1b70231e63F,2.0
0x58ee09d1D3795cD94427760D4aefF359e3c06F19,2.0
0x59E57277814A4F5D42FF2585aF2C08321e2F6577,2.0
0x4ce553FC65F53Ba77D2DC0677C4d96d30C12b9F5,2.0
0x5615FC3a9bD7CcdBD829DD12C0F154DE41c53116,2.0
0x9F176a870f1846D4aA1B48A2186da88fddaE5810,2.0
0x24507d0cF07D06d1Da682bE32eAD03cA9973C822,2.0
0x5930E7bF676FcB48BDb82f24226aBde0a7212Ad2,2.0
0xa31584ED4DB10A625D0d34AA08cB1a7949BAb935,2.0
0x6086B29321b222876A77458d9BD1EDE00055511e,2.0
0xfEB03Fc41C5b66A49890058C11B9e09a87e05816,2.0
0xCfd638A665a26b95C332Bb07abb7dC4bFfd22540,2.0
0x857729645E6B2b170461fEBCB77E1995b9c3AC30,2.0
0xf6Bd65Ae04d8Ffa92Fc61f042910cb5Ec3A049cA,2.0
0xe13f5E7599171E9B347c8C4a687533BD580fD839,2.0
0xFB31C2146AA6f2e883545751460f83eBf8c712a9,2.0
0xE6c904701E383eF95BC4451f6e297F6103ec214b,2.0
0x29153F713a60c10fd52fCAdd3283575Be2AE9801,2.0
0x089340B738275eb0dAE8116054c1eED1Fc220d66,2.0
0xd9B14F042205AAC2CB9e0293e8133F80d8623F04,2.0
0x15b1fbACaA3f4D95BD63f00cB06f9E0bE61a7c40,2.0
0xA212A7e0dd014D1E46Af67ee33e34cb14288d78D,2.0
0x209D557982043cB5F691250DBa2135bbA40d1aD4,2.0
0x0Df9EbcE3492b559EFe42A39C5425A8De89C3BF0,2.0
0x2AE39bAff07e1C9A434F1FE9F6852Ca88d31ba45,2.0
0x96ad3D0aFdE4024189dD181479205Be22b20D27F,2.0
0x57BdC0b3e2158F6280B6207747a42CfbA59286c9,2.0
0xd1B164628E9C71A5408901E6CD50487bEFbAECbC,2.0
0x9de0705F95B7ebE4C7c68645e8a749BA1e6fd0F9,2.0
0x4E15de3136EA330b79a56B380fDE9FDedD43Afe7,2.0
0x3b3A06ba222ed4aad7f07AbbCADD23cE95ccD871,2.0
0xeeDf3f10922D2Fc759819885E6a3A59882B97Ac0,2.0
0x12d3333415C746a704878e374771342909a2DFF8,2.0
0x17FDbdFAe7175C0822146b25fBE0845a64eca027,2.0
0x8F82d19F2d2cf4fDF807a270f1FeE7083603588F,2.0
0x17Cdb54D5a0CC85Ce37e141CEC26dea307797ea2,2.0
0x2D3796e96e6d9feA13c8D8247bA10f4046A0cBCc,2.0
0x60f395dB98d1Fc307d5Ab1AD8Fb2E290988B0b80,2.0
0x2e081B39Aaf0E430FD80B08A5D7E6fc8Ed4baD3C,2.0
0x7494D5dfc3a044831C4f17bDf15393fE372ebba6,2.0
0x2CfA639BA1fc0dC7118C247F1F83cf10ABf748ee,2.0
0x29976e1F0e1f53d3062c355a324a5b354BbbAEd9,2.0
0x275Df0E6098096409327c5e602F08646E6699c21,2.0
0x8c4231FB47F7c6538e17640987C81C711ee903A6,2.0
0xd40806D1Ab5e64F4526Ae93976091CF749129a2A,2.0
0x36D41702EAA9cfDCF3e1C06EB9e26F68E31af8C5,2.0
0xD899cB771252066e894B037798D456eecdA2BD62,2.0
0x166D6E3b5CF40748913C35c6955b031fFDC9A446,2.0
0x953bd7955283499a8d4F5fEa087256066dC476EF,2.0
0x2DDFF653b05104121c9167f9aeFf6f1e26Caad56,2.0
0x67de6B2419EDBC8236FBBFa6b47eAe5c178775cC,2.0
0x99bBd04fA0354b530C62f766cC083bB4eca0832d,2.0
0xE7e9c01A8755227Ac15f90E5786fEf07eb9Bf4eD,2.0
0xa61a0d21e2B4C88f712DD36D09D120DEEa379A3C,2.0
0x1Ca21E81762384a3205470d86b6c25734FCd234F,2.0
0x56A030e2E1AAF45F523E6ed05d29636F59427cd4,2.0
0xccb1C361202f9DDcb529B82e7c00e8a2Fd125f3C,2.0
0xC574F3dc2cC0532791293a631887cFB9430549e2,2.0
0x2515Ec42D55541771AfD76E6d013450Ff66542f7,2.0
0xF288B682CA362D9faB93C1db562dff1cFc064E61,2.0
0x36957D8AF8aB6ED71b12146275526fcC42eA5046,2.0
0xEe2bF680E1e82f87484B64005d70cBb752C853Bf,2.0
0x7c4798e94c285090CD751125Df9d125e495422e5,2.0
0xB387dC50FAADC15A135D8c92E8Bc7328AD722748,2.0
0x5FDD8CBa817fc834271D9863cD469c57315cCbAC,2.0
0x57CEab74b9118109AD152E3653e42183041bAd7C,2.0
0xe30142b60A23C432028825Eff5b789Eb6D3e20d1,2.0
0x6E2f5cD76ebF2D3Db2fa7E6552049548Ef6Efd69,2.0
0xF63D355E6b62E8cf4693cdC3B09Dd4c618D6dA21,2.0
0xD4508DFa3E70c04BC975e219358292F560395756,2.0
0xf0833dAc4711d97C4EF79Ef389A41B20421b40f9,2.0
0x889109251423e940f35590eDF47Fe94Db5B9e542,2.0
0x1c414Aaa1499d667285390AB65dAB19D7FC28C9C,2.0
0x27A23Af2d1945709C42601d5626b872e564b8713,2.0
0xF6465e7c375f42d8127d919D3F217b4D2685A3D5,2.0
0x092b6a57b20b9CC3EFA354A94f0a230DF18Aa6c5,2.0
0xbE649DF3add0ea7C2b7776A496f47C9cC4a2A63c,2.0
0x295D2fdE1FA65567c8b13004004B62aecdBb12A0,2.0
0xf2a712286Db4a25AD79D1d59e2530Ee987f90468,2.0
0xDD987D52aA92e28058d0F6b591aAF5C06A399fd4,2.0
0x23d83Af8A0cE044674072AA96E57f3C2f932F9C7,2.0
0x98F7B2bC4B3B48e4B2c6bE047529d34FB2142529,2.0
0xD832990A54273c0bde1b86959FE994e22Fa33cF8,2.0
0x1799CEF0fff91880890D5ad15509E746a854d16E,2.0
0x54B66cc7410D80C4c1B127eD2b9567617D635fEf,2.0
0xC63a6E52F912ba91fcBEb06B74bD2BD256c4425b,2.0
0x95ff47D9f8a9F74e024AB721a7d3aF427360B7f1,2.0
0x5066730F826B264495487DDc870d21316fdb90F1,2.0
0xBbc69FBD1271eC5D7e96624DC3b3485A2c30b53b,2.0
0x5534eD114Ec4181Ee0dDed26ce6787c83c0F2423,2.0
0x2B71B48B27c1401F07FD003A8f1b050E50f9d3b6,2.0
0x6b4177e8b7D3BA7346C31aA02A96860557e9aDeE,2.0
0xABe7f3fda3074FAd1F9557ffb4AA8644D3b2d7b2,2.0
0x8b09590cF90fa76aed5f2b08bCD487BdEa33C48F,2.0
0xb81C310a4df4f67Abe6BF3a9C1E7bcfF2ADf5F7A,2.0
0xc1f950cFbc2524ba5A47A0308DddD0aE85003f8C,2.0
0x7DfF5791abe3a2fb29e2dCEd616cCE953FE02db3,2.0
0xAd28fc7B4ff6e44A16B1bA42A0B34974B5704613,2.0
0x5fC253c79ae2675343310c517EA10D0d4C07178E,2.0
0x1b8F18DE9c71ec9ceBB90200fDc1E095F271FA56,2.0
0x5c7aFEE6bA68A4875076CAB8f234761ff9626a6A,2.0
0xDBa6e44d489229f0d75b31e4fD51d491480B6Ad5,2.0
0xB32f6C4bbb37bB51cBbE021bb1276bDe03C33346,2.0
0x9d120F5E161De8986f3cEeFAEC2ed7F8C2944098,2.0
0xF2044eAF3AE419263368fEBEA1f4E38457660beF,2.0
0xa5322510156a2Ce1095b540D08Da26B1B773B8f9,2.0
0x0a435aAb5e3779ba608449Ab7edb7Af398Ef5747,2.0
0x055483A40D53c97E903949C8A5f8eB186B4e692b,2.0
0x81f71BBfc495255b3112cE185C7b78e5C9C5fa8b,2.0
0x722E89E62FE36F43C2C042bA970897f7b60eb6f2,2.0
0x1356Ca9C6bE6a362B5b3E028C3cE9e8DD70Dcaa0,2.0
0xd366D4d1ce081c974B11d797736CDabdD5710623,2.0
0xB247cdA09E9e227b1e5CbC1ECdDf4664150Ea46E,2.0
0xF2D407BB50d4542C6dc252cba559cc4A5A41D480,2.0
0x8454241bF579BEf5273a0b7900aDf4Ad01E70975,2.0
0x4CBd36Aab8d828fCc4A3665eA3C8fd8658763a6C,2.0
0x8EEA15F8213beDeeaeAb664d90cDBD8abDaC0c92,2.0
0xa574a7372bABfe974d9E0AA66102bc374c929fcf,2.0
0xc311725b54d6E3EEF64d482F2262f3DAb9EBDc74,2.0
0x8CdFf8Df72A5500215677bB0c5D68C5594c369B5,2.0
0xcD3cbcA1FC9281fAD03793171F6D41B4d78a35bd,2.0
0x5b7993F695C25eC3a85341fCc1fEc01C924ae065,2.0
0x48F80B22ED2cab76F701cfBC017E597E47795445,2.0
0x039f755b1f94bbC8C3b11DbDd363217278519C37,2.0
0xc49B496c38C713444DF1f8C15EafBd74001b6B97,2.0
0x4dc0bf659666352A3a91Ff7151186B3aA4D56A25,2.0
0xf3826F759b7Fecb23cB255c345bdc2B8ae844C94,2.0
0xb379a6dD7bCde23585205565e7a55699ceAFfe5e,2.0
0xf489A8d420e8De492ea1A8825AEb8F35f7fEbe3b,2.0
0x1C6666655739Aa05D762E457d015431eba311A04,2.0
0xe8c78fa5388D6Ce37f7be932671373DF697d265f,2.0
0xeA02a4c2b1e60036c9CA687607AFDcfe5D0a0426,2.0
0x9DEDAAb3AB1873B30c68dF9fa4D07e6A1f2b100c,2.0
0x51868A66193793d59a533950781a27b417740F2B,2.0
0xFFd73faD083283d09FCe31d4B004975FbaC75a7F,2.0
0xDa4DA8D72B1Ca3E577cA18a12AcfEb662E54D5Eb,2.0
0x8b4628D6554bBC41e20fbEb66A9152535959c3C8,2.0
0xddfc4B7A2DbA7E5D530A72b033C72Ed065Ca3Aac,2.0
0x9D0F5eB80EBbcA96d0676407e57D5B2D5c59C180,2.0
0xb0A0891a7E23Adc5b3D58b57Aa39ebadb75bdbE9,2.0
0x90641F1190525909fEE9d33630d0c769a24B95C6,2.0
0x7C14F214eae2A41aB8E122BF6C7D0de86a36b972,2.0
0x38c2726ED9F2ad74a9a25489beF50fc41Ce1480F,2.0
0x076F064Ff2C9De341eB935dF8370eb4173BDFC41,2.0
0x4FEf184e8817DBaA4A9B3F3495f69Ed924f39203,2.0
0xb4B2082638BFFd429F6809eEA482DDd9A3417edF,2.0
0xc0BE235eb60fbE4ED7BcEF5bD90c3Bf87cCfa88b,2.0
0xc69489A8d5160CE5AF275418A977c074f5e1e3A2,2.0
0xA30F69c8092b558fC5955948dAAFB4beeb002aa4,2.0
0xFB17B7527BC0F4B37EEA3858EC58B05385ecf577,2.0
0x3203765BDEB1F96554DB4220f2e376Dd47fd09c9,2.0
0x1c1c3f6d214c0735034ee3ecDf4c73544948E112,2.0
0x109FbAEAd3A08CEA35ff8ECd1499a7859Cf82986,2.0
0xa8aeF21b185944090da9A84BDB535dDd19f985f3,2.0
0x7aBFb6848e79b9186415F06EDcE745401313Dcc2,2.0
0x448f8f9934f8a9aF06db004eCB456E5780de6110,2.0
0xb8333C07492640388b65330F7B66E591249E9d8C,2.0
0x94290D93f4260cf090A608Ae2F5459A1426d4fCc,2.0
0x275e40Df14686725f93211094320Cb0A1E4D7978,2.0
0x0F0aa0A59018248c177C88164fd807a50c082E2D,2.0
0xAA2483A2Dfb07fe1238B7e3d59A9E81b54926F73,2.0
0x668A075cddb02875e9713A74633F96f663A2a08D,2.0
0x6369f130fB947681EA773446614C2E0c9396F3F8,2.0
0xe4Ab1594E2b7a67EEb1D9B7F93711057Fba163f6,2.0
0xd87A0D99A0eBa6d724f7fbAf48575A155B4e9102,2.0
0xA34d11D0aE990191461c67F35bc50e4C8e29297E,2.0
0xC930Bd1AC5acD358d83263153e66Bf4C8318D175,2.0
0xb6AaCce15d2d5BDdFC29F012e83970905C41F699,2.0
0x49dF3b403356198b4DeD81efB2Ad1aFD900C8745,2.0
0x0aCDAc3eb5869c8A4d5192A437cc11D1545c1Eda,2.0
0x1C178C9C03196303bF9449D5e4b23E413E10c283,2.0
0x446C710518051a8F44212038EF523F6784Dfed1B,2.0
0xEBC214a0089125657a3c97D36659F3A49F7A877F,2.0
0xF31242378d72B14C7E9E2dB9ADFDC975e96b3929,2.0
0x024C02DC22F275b41f4188aC8b98Ab0B16B5d8E9,2.0
0x8Ba1AE7e660adEB43d044BbbCc586C0804DBB667,2.0
0xC8Bc057754eECF7B1F5F93728742FB6878744b2a,2.0
0x6Afbf4F0bD0563035ECA4e80B0cAA45965F89D23,2.0
0xb5341Fa9588429FC1c2a22Eef9d65f511ed1AB9A,2.0
0x7529D3bEF65fdc2B99f1436e4f8094E89f062Ac8,2.0
0xe41E5d200F2FCF49cDaFBb0caFc787172337d889,2.0
0x2F1b36AfCef6878291162ED407093A9843669845,2.0
0x47823a6f3dD34B7D6E94FFED1Db9B012977012DF,2.0
0x8d119E926838a3CEC8718Ca1132c2656144E01F1,2.0
0xE436100c08f052Ce27704cc651FB8d8de595b778,2.0
0x6f9D9709DC88Ae3b202C71e0daBC184319882462,2.0
0x167052d19bE54d4d28591853854e8712a0F12c2f,2.0
0x6C4725D54023C9177BC82F031581fafe3B49f730,2.0
0x886521DB12B4c617Fa20Fe8425fF04Cd94f2580F,2.0
0x24E673b83a47447a72071c46f4dA89929bE9d698,2.0
0xD3797200391033AC21B4861f608d99a5f6cc5548,2.0
0xA61DcE01B8D16cce5D7E87F16B9766b5C5Ff5a8E,2.0
0x1b2ed266Ee6AbE31490439a3ee19E91C1CDa71c9,2.0
0x9c063A8BdCf3A124F5908B93b50Bc43dc3B96782,2.0
0x8092400B5CA9084e5954A419290e119A792552c8,2.0
0xE8940Ab9816EE46F14A44814D1e319193E39E886,2.0
0xFF9801c041C3AC1798a1aD37be8A85fe25cb26Ac,2.0
0xC37d22772b231C1f33e304162a473147Ca9f0F85,2.0
0x76030F1b56137b66aA698C4885751F27273f152c,2.0
0x582f8bbAFB1Ae09f4529114e43b8bF7Dd0E082C6,2.0
0xabA8200095Ba76cF4364A74aF02903369E7764Df,2.0
0x041C5DcDd20193F1df78b75ec778A79161b04ceF,2.0
0x3D7Ba3c683d7f9580DeA7667d8736654Ad1F8617,2.0
0x111Cbb0DF85c61AdB0297FAD93C5c8f497987e2f,2.0
0x5d377a767C208F3Bd2Cdc6A0d0cD93763891a366,2.0
0xa8AD87a031000463019B2514181CB0c416De92C7,2.0
0x854a26697C1FFA022A9Af5606cb922b6f202dCcF,2.0
0x1CeF08a36F95a17aE65C7F6e7A9C1A08fC36105C,2.0
0x6E7F1f02431481772b5220853b8B36A7981f7Eb8,2.0
0x96Ee65669E329df1ec57DED207A674E751a78c66,2.0
0x5727e5164234a4e4228dF810052121F66a5f5294,2.0
0x8C1F2f407091A778C0d2a9A71Ef609D3799379a5,2.0
0xedC8398E3D9321415ec3ce3bf179745Cc25e93e8,2.0
0x1D402225D35CB813A99a4960D0AA89AE7c692EAC,2.0
0xd989D9fCe013C44F1ADC0Acaaf5D50b65DCa3fd5,2.0
0x5f24E10B7214e2cb2BE70507813210eE3Bc849f9,2.0
0xcb0be4E85a2Fd17Ac4ed94ba039E26e4D42f89f3,2.0
0xf1ea0e28d8836Fe043E45029939C2F1c26a2Cc7B,2.0
0xf591B170807569C0711fA8B0BDF0dD1980C127EC,2.0
0x4CD72234b1eDA520cE6dC95dB011B42ff0DF596D,2.0
0xB61A58849c14Ee07E376Fb526FCaAd89e5b2bF0C,2.0
0xa0527567B5A3fBeDD6F37bB6807E6Dd4aAD67abc,2.0
0xd642e5Ea36DDC236Fa5C07d69Cb5978E03D3AeEa,2.0
0x30a8E8cA8d6d57A4F0EE219A83Ccde32dE8B363f,2.0
0x87d1dA70a4FD9DCA8934AB7F9da5ef5a60712762,2.0
0x04c06e26d1f67249487abe55A3d006151D34D0cd,2.0
0x70E9CD93c82cBfA224b67738B0d292aaeE7088B3,2.0
0xc01B0915987D4d34672b9b6009d0Be6F056d2E10,2.0
0xD68c18465e7180f2ef733Fe1E45e6e2448d0a805,2.0
0xCde83C6d55cC2003B34E283B324A947AD3322699,2.0
0xf98557c8EB80d28BF3a3b2123a4ca12a1c78f0CC,2.0
0x14Db80C12732d2D5d37346FC7DEE8A5830D42528,2.0
0x92c02547E4A256930D5920888ffB6DBd6BB328C1,2.0
0x8d36D5018bf1901110371921Ef807ac4911efbB1,2.0
0xF1C3eb96Fe09c22Eb6d9dA2ecD316914d35B0554,2.0
0x89e259dfBb5f12c5a5E2D7D8BC3c3D3d1c0bB056,2.0
0xC138B63b6b5Cf570F2f41775faaE1f39f3f64fC6,2.0
0x7E56D720FE7D4122dcaB92E6edC4098Ff0c9262c,2.0
0x65f6BcC2D6508EA1eA45D74A667d561128AA5BA6,2.0
0xE059ff71C8597dF579d37f911A531beFb827339a,2.0
0x37D77eB39ebf9E5d163446B14c0f10b51dA50801,2.0
0x07001BB597EA4a5ed617661c634D0c57428482C1,2.0
0x2E13bc2d4843e5b9F0Be5aE52696946C73A9c9cF,2.0
0x31236F75f4FDc77Dd6135926f4063D7A88817246,2.0
0x9Be83D397a0A253Ffe49BdE8EE92965B53888B27,2.0
0xfAB3B5435aDc3A0c2a43935cc3Ea27f02EaE7Cd5,2.0
0xcC123bE7d526417f85138f246a7bde3a57184aCf,2.0
0xdFE517704732e4856f7915c75caa8F412e46901D,2.0
0x0845D5b645a360A9A7ffc5a74147A473c91e3382,2.0
0x587b5918757e0255c61bF9285f5af25395eB0B72,2.0
0x12E5d8601884Bb86f88E0ABBC71e1e88dA95028B,2.0
0xE784C75f0B9958EB4DBfD95dF21febeDC01E684A,2.0
0xf13BE71EC51e4F4f2eAfE7a122e538F3ec68AcDc,2.0
0xe18fD847ECc247B6fa4bFc7CAC794CcbDC37E50b,2.0
0x24585970226a729BB6F1b9D78D983B31094eA65a,2.0
0x4E490483C54D93d8163Ed251b506AfFc444879c6,2.0
0x2E6CeebB7baB0eFdbd337E73c4075dcb3F21B77C,2.0
0xc3b069B672e9c17c1F09873156fA9a18C168A48d,2.0
0x0bFe678c5846A07Ef2d2B3B4207134eD1F4d9ef7,2.0
0x0db7B4d3E1C84CA0535eF1B3E8DfbD82f1592400,2.0
0xD5105a4FA8914Fc475579D594dd4f70183FEc7a0,2.0
0x4610A067Ca69E076f0352DE52BBc4aa15754DEAD,2.0
0x4014C8fa29Eb5E50095179e589902ee07FDDA7f4,2.0
0xa49f3e2ee8B5F03598003037088664dfDCBF08cd,2.0
0xBC534db933e0496E847F997e818DaF015ffFd35d,2.0
0xa8d8534598A5bA5b8540d8AdEB76D6CCa34542aC,2.0
0xa6278f71Fd92441EA37f34d080438247b6c7B91b,2.0
0x6967001b2db782EcE94d38b57E8f52Cbe992b481,2.0
0x46302aa59C5aA2CF2a0f8b7E7cE11d2Cd78cE9E7,2.0
0x8E034D73d6dF14146A86E1A58e52B29cfB0DCe7E,2.0
0x631CAAa58823a4A45AC702AC52fdFC670fd9408C,2.0
0x24adB09ee0c35D3eedb097e23b007b9b58de110f,2.0
0x144E57cB5025d72c49cb9c97cC80A5bA03C06EB4,2.0
0x96E767753b5Dc4A07E4173c8a917Ed4545cf1CC2,2.0
0x92B11B79e16b500EA38847BA22C1b6d6a1231BA7,2.0
0x7371A8b96083D3B4464F8f98596a4Ff72612F44f,2.0
0x6458E42758B7881bc5dD9EC8D00Be01DC29531f3,2.0
0xAA334135437C37dCc77750B1aCd2a7004c06dfa3,2.0
0x7c5c552714FA59Ad5b62081C3905C188168831b0,2.0
0x0A2eDbB00E5ab569d08170BEc48D1e28b923a028,2.0
0x01DF4222162b7E78F154Fa96Cf105aE3f223B46b,2.0
0xa414c90773b1c8283961E9994f2d2469c364592c,2.0
0xb3b7222Db2f94E15Baf8de1323B03005c8Fd9AbC,2.0
0x541858Ed3BA5c314Ef7E7ea67811236eDeAD753a,2.0
0x2516C763Abe0965c9F594182dDe2B92dB1Ea8444,2.0
0x9ff5B1A8A589dC1B34aFE1C53636c9b6829CF08c,2.0
0x4FC7B026fd7D393AEd8d7382BE4b6B12dA03F8b5,2.0
0x9aA49267212c2a8cca4172Ea33243faa530208fa,2.0
0x66E3D8dcC070761E1C703dE5229980dA043eB973,2.0
0x382781583f1c4784C8e151010e8755968C0Af2C0,2.0
0x3106A7e6cFa6200bD0f9a84E86E8F40C4cB02504,2.0
0xaCe3857224705f3b4D0026AF226AAE42Ce94A7A8,2.0
